Time,Setpoint,Measured_Temperature,True_Temperature,Ambient_Temp,Controller_Output,Error,Delta_Error
68,25,30.194398039581237,29.630137200147814,25,0.0,-5.1943980395812375,-0.2421949731219044
69,25,29.514171486935837,29.60704429452134,25,0.0,-4.514171486935837,0.6802265526454008
70,25,29.699992517333055,29.584066565242182,25,0.0,-4.699992517333055,-0.18582103039721787
71,25,29.997759987005196,29.561203437865906,25,0.0,-4.997759987005196,-0.2977674696721415
72,25,29.515196598242333,29.538454340813143,25,0.0,-4.515196598242333,0.48256338876286264
73,25,29.293802225147797,29.515818705355276,25,0.0,-4.293802225147797,0.2213943730945367
74,25,29.49481595220599,29.493295965600243,25,0.0,-4.49481595220599,-0.20101372705819287
75,25,30.126862283233113,29.470885558478376,25,0.0,-5.1268622832331125,-0.6320463310271229
76,25,29.406058958843996,29.448586923728328,25,0.0,-4.406058958843996,0.7208033243891165
77,25,29.170616766709816,29.426399503883072,25,0.0,-4.170616766709816,0.2354421921341796
78,25,29.028509643987444,29.404322744255953,25,0.0,-4.028509643987444,0.14210712272237203
79,25,29.361796944094714,29.382356092926834,25,0.0,-4.3617969440947135,-0.33328730010726915
80,25,29.32534422454142,29.360499000728286,25,0.0,-4.325344224541421,0.03645271955329221
81,25,29.22807515992106,29.338750921231867,25,0.0,-4.228075159921062,0.09726906462035956
82,25,29.05982235978922,29.317111310734454,25,0.0,-4.059822359789219,0.1682528001318424
83,25,28.741375545955513,29.29557962824466,25,0.0,-3.7413755459555134,0.318446813833706
84,25,29.07206436842083,29.2741553354693,25,0.0,-4.072064368420829,-0.3306888224653157
85,25,29.60406443736812,29.25283789679994,25,0.0,-4.60406443736812,-0.5320000689472906
86,25,29.225188437594724,29.2316267792995,25,0.0,-4.225188437594724,0.3788759997733955
87,25,29.046086863128963,29.21052145268894,25,0.0,-4.046086863128963,0.17910157446576136
88,25,29.248343793657817,29.189521389333997,25,0.0,-4.248343793657817,-0.20225693052885418
89,25,29.502088463256626,29.16862606423199,25,0.0,-4.5020884632566265,-0.2537446695988095
90,25,28.9039445715739,29.147834954998707,25,0.0,-3.9039445715738985,0.598143891682728
91,25,29.19142232385461,29.12714754185533,25,0.0,-4.19142232385461,-0.2874777522807115
92,25,29.468637769454144,29.106563307615456,25,0.0,-4.468637769454144,-0.27721544559953415
93,25,29.14197344894794,29.086081737672156,25,0.0,-4.14197344894794,0.32666432050620386
94,25,29.433472114304625,29.065702319985114,25,0.0,-4.4334721143046245,-0.29149866535668423
95,25,29.349148272715894,29.045424545067828,25,0.0,-4.349148272715894,0.08432384158873063
96,25,30.352780265253116,29.02524790597487,25,0.0,-5.3527802652531165,-1.0036319925372226
97,25,28.749446669882293,29.00517189828921,25,0.0,-3.7494466698822926,1.6033335953708239
98,25,29.24177538073192,28.98519602010961,25,0.0,-4.241775380731919,-0.4923287108496268
99,25,28.652799918037548,28.96531977203807,25,0.0,-3.652799918037548,0.5889754626943713
100,25,29.438968424608557,28.945542657167362,25,0.0,-4.438968424608557,-0.7861685065710091
101,25,29.2883533338655,28.92586418106858,25,0.0,-4.288353333865501,0.1506150907430559
102,25,28.652360434628427,28.906283851778795,25,0.0,-3.6523604346284273,0.635992899237074
103,25,29.527594839007286,28.88680117978876,25,0.0,-4.5275948390072855,-0.8752344043788582
104,25,28.87580155182057,28.867415678030657,25,0.0,-3.875801551820569,0.6517932871867167
105,25,29.13380155008181,28.848126861865932,25,0.0,-4.1338015500818095,-0.25799999826124065
106,25,28.997780649662342,28.828934249073175,25,0.0,-3.9977806496623423,0.13602090041946724
107,25,29.077608175829624,28.80983735983607,25,0.0,-4.077608175829624,-0.07982752616728206
108,25,28.237071476384813,28.790835716731394,25,0.0,-3.2370714763848127,0.8405366994448116
109,25,28.220330605783865,28.771928844717074,25,0.0,-3.2203306057838645,0.0167408706009482
110,25,28.789408919585178,28.753116271120327,25,0.0,-3.7894089195851777,-0.5690783138013131
111,25,28.520256860242384,28.73439752562583,25,0.0,-3.520256860242384,0.26915205934279385
112,25,28.227706513391848,28.715772140263976,25,0.0,-3.2277065133918477,0.29255034685053616
113,25,28.395788106377537,28.697239649399155,25,0.0,-3.3957881063775375,-0.1680815929856898
114,25,28.263334342987726,28.678799589718135,25,0.0,-3.2633343429877257,0.13245376338981174
115,25,28.4348259799141,28.660451500218464,25,0.0,-3.4348259799140983,-0.1714916369263726
116,25,28.528455396436573,28.642194922196946,25,0.0,-3.5284553964365735,-0.09362941652247514
117,25,28.75843763684418,28.624029399238182,25,0.0,-3.7584376368441816,-0.22998224040760817
118,25,28.84102767337229,28.605954477203152,25,0.0,-3.8410276733722917,-0.08259003652811003
119,25,29.751879447260393,28.587969704217862,25,0.0,-4.751879447260393,-0.9108517738881012
120,25,28.469176542151462,28.57007463066205,25,0.0,-3.4691765421514624,1.2827029051089305
121,25,28.6009897605382,28.552268809157944,25,0.0,-3.6009897605382015,-0.1318132183867391
122,25,27.995489804717952,28.534551794559086,25,0.0,-2.995489804717952,0.6054999558202496
123,25,27.29824860003739,28.51692314393918,25,0.0,-2.2982486000373896,0.6972412046805623
124,25,29.907052913695473,28.499382416581046,25,1.0,-4.907052913695473,-2.6088043136580836
125,25,28.13725948934329,28.78118042240465,25,0.0,-3.1372594893432897,1.7697934243521836
126,25,28.596661738268864,28.762321706371683,25,0.0,-3.596661738268864,-0.45940224892557424
127,25,28.796202037207493,28.74355704857733,25,0.0,-3.796202037207493,-0.19954029893862923
128,25,28.609901262299275,28.72488597990417,25,0.0,-3.6099012622992745,0.1863007749082186
129,25,28.47832008884014,28.70630803357451,25,0.0,-3.478320088840139,0.13158117345913567
130,25,28.953415086288203,28.687822745138728,25,0.0,-3.953415086288203,-0.47509499744806405
131,25,28.938209246344606,28.669429652463652,25,0.0,-3.9382092463446057,0.015205839943597255
132,25,28.78354879026191,28.651128295721,25,0.0,-3.7835487902619107,0.15466045608269496
133,25,28.3478018994033,28.632918217375906,25,0.0,-3.3478018994033008,0.43574689085860996
134,25,28.35408186689448,28.61479896217546,25,0.0,-3.3540818668944787,-0.006279967491177985
135,25,28.760623933321092,28.59677007713734,25,0.0,-3.7606239333210922,-0.4065420664266135
136,25,28.883991036321504,28.57883111153848,25,0.0,-3.883991036321504,-0.12336710300041176
137,25,28.113300109804445,28.560981616903806,25,0.0,-3.1133001098044453,0.7706909265170587
138,25,28.639123125439248,28.543221146995023,25,0.0,-3.639123125439248,-0.5258230156348027
139,25,28.433223645614703,28.525549257799458,25,0.0,-3.433223645614703,0.20589947982454504
140,25,27.706871631808713,28.50796550751896,25,0.0,-2.7068716318087134,0.7263520138059896
141,25,28.802362804749748,28.49046945655886,25,0.2404039479863158,-3.802362804749748,-1.0954911729410348
142,25,29.336497612013144,28.545001849081547,25,0.0,-4.336497612013144,-0.5341348072633956
143,25,29.02337802962832,28.52732107859727,25,0.0,-4.023378029628319,0.3131195823848252
144,25,28.131810921884313,28.509728491323678,25,0.0,-3.1318109218843126,0.8915671077440059
145,25,28.604313052455225,28.492223647445165,25,0.0,-3.6043130524552254,-0.4725021305709127
146,25,28.19267153778621,28.474806109339724,25,0.0,-3.192671537786211,0.41164151466901444
147,25,29.197659449933994,28.457475441568,25,0.0,-4.197659449933994,-1.004987912147783
148,25,28.51160137458598,28.44023121086239,25,0.0,-3.511601374585979,0.686058075348015
149,25,28.043681562408214,28.423072986116228,25,0.0,-3.0436815624082136,0.46791981217776524
150,25,28.727081392033675,28.40600033837301,25,0.0,-3.727081392033675,-0.6833998296254613
151,25,28.74544293430516,28.389012840815642,25,0.0,-3.74544293430516,-0.01836154227148512
152,25,28.413726643473165,28.37211006875581,25,0.0,-3.413726643473165,0.33171629083199505
153,25,28.31388954043116,28.355291599623325,25,0.0,-3.313889540431159,0.09983710304200599
154,25,28.987557877081073,28.338557012955587,25,0.0,-3.9875578770810733,-0.6736683366499143
155,25,28.493050928658093,28.321905890387058,25,0.0,-3.493050928658093,0.4945069484229805
156,25,27.887282699828383,28.3053378156388,25,0.0,-2.8872826998283827,0.6057682288297102
157,25,28.810267949868383,28.28885237450809,25,0.0,-3.8102679498683827,-0.92298525004
158,25,28.377143751375172,28.272449154858034,25,0.0,-3.377143751375172,0.4331241984932106
159,25,28.050675019835126,28.25612774660729,25,0.0,-3.0506750198351256,0.3264687315400465
160,25,28.160102733961207,28.239887741719805,25,0.0,-3.1601027339612067,-0.1094277141260811
161,25,27.503736183567764,28.223728734194605,25,0.0,-2.5037361835677636,0.656366550393443
162,25,28.720567067020777,28.207650320055663,25,0.7185504470167672,-3.7205670670207773,-1.2168308834530137
163,25,28.795609035222228,28.406679215677997,25,0.0,-3.7956090352222276,-0.07504196820145026
164,25,29.011990539089265,28.389688332205946,25,0.0,-4.011990539089265,-0.21638150386703714
165,25,28.350520540668466,28.37278219111875,25,0.0,-3.350520540668466,0.6614699984207988
166,25,29.228453197097352,28.35596036976199,25,0.0,-4.228453197097352,-0.8779326564288858
167,25,28.03447884452209,28.339222447589272,25,0.0,-3.0344788445220914,1.1939743525752604
168,25,28.477899121669374,28.32256800615166,25,0.0,-3.477899121669374,-0.4434202771472826
169,25,28.881754893239258,28.30599662908725,25,0.0,-3.8817548932392576,-0.4038557715698836
170,25,28.29202640257683,28.289507902110756,25,0.0,-3.2920264025768304,0.5897284906624272
171,25,29.098733430573176,28.273101413003143,25,0.0,-4.098733430573176,-0.806707027996346
172,25,27.989540492375237,28.25677675160133,25,0.0,-2.9895404923752373,1.109192938197939
173,25,27.11534909681157,28.24053350978793,25,0.0,-2.1153490968115705,0.8741913955636669
174,25,27.78291496238801,28.22437128148105,25,0.0,-2.782914962388009,-0.6675658655764387
