Time,Setpoint,Measured_Temperature,True_Temperature,Ambient_Temp,Controller_Output,Error,Delta_Error
1150,50,47.30362405098477,47.33168869344144,25,0.0069168106665942405,2.696375949015227,-0.40639821593936176
1151,50,46.67250023512716,47.22237879564756,25,0.8015028650934661,3.32749976487284,0.6311238158576131
1152,50,47.92488660942739,47.35139495202288,25,0.0069168106665942405,2.0751133905726107,-1.2523863743002295
1153,50,47.045084170058665,47.24198676885428,25,0.9341198686021048,2.954915829941335,0.8798024393687243
1154,50,46.80722948192358,47.41059093391945,25,0.5310567102565662,3.192770518076422,0.23785468813508714
1155,50,47.73001858518088,47.457737028868465,25,0.006916810666594241,2.269981414819121,-0.9227891032573012
1156,50,47.19368506602892,47.34779846237891,25,0.7440508426679302,2.8063149339710804,0.5363335191519596
1157,50,47.52362208445323,47.45899649612057,25,0.0069168106665942405,2.4763779155467702,-0.3299370184243102
1158,50,47.36549070278502,47.34905164801189,25,0.4641003014338936,2.634509297214983,0.1581313816682126
1159,50,47.12383539111592,47.376467882498645,25,0.5341286640310807,2.876164608884082,0.24165531166909915
1160,50,47.39667662327051,47.424703452878795,25,0.0069168106665942405,2.6033233767294917,-0.27284123215459033
1161,50,46.79724236929587,47.31492964203683,25,0.7827659195083554,3.2027576307041272,0.5994342539746356
1162,50,47.73526177164889,47.437877144781766,25,0.0069168106665942405,2.2647382283511135,-0.9380194023530137
1163,50,47.17777343509113,47.32803762987732,25,0.7572448622373811,2.822226564908867,0.5574883365577534
1164,50,48.5674361289629,47.44328254801034,25,0.0069168106665942405,1.4325638710370967,-1.3896626938717702
1165,50,46.80671087415199,47.33341607354482,25,0.9556892294172132,3.193289125848011,1.7607252548109145
1166,50,47.43515751289042,47.5080188912024,25,0.0069168106665942405,2.56484248710958,-0.6284466387384313
1167,50,47.73384815998671,47.39782954287822,25,0.0069168106665942405,2.2661518400132934,-0.29869064709628645
1168,50,47.70050318128557,47.28818976622156,25,0.34864833280988744,2.299496818714431,0.033344978701137507
1169,50,47.39144046777389,47.281360404864635,25,0.5869171286737672,2.60855953222611,0.309062713511679
1170,50,47.98278449819796,47.345867339715916,25,0.0069168106665942405,2.017215501802042,-0.591344030424068
1171,50,46.958750457941385,47.236486725628716,25,0.9556892294172132,3.0412495420586154,1.0240340402565735
1172,50,47.70420682047081,47.411572980425866,25,0.0069168106665942405,2.2957931795291913,-0.7454563625294242
1173,50,47.92217053078841,47.30186465808847,25,0.06649316726664886,2.0778294692115935,-0.21796371031759776
1174,50,47.50637898923095,47.21053180738148,25,0.6644225398820627,2.493621010769047,0.41579154155745357
1175,50,46.89196910147484,47.29858559240133,25,0.7916775528819234,3.1080308985251577,0.6144098877561106
1176,50,47.34830516581191,47.42428142884657,25,0.0069168106665942405,2.651694834188092,-0.45633606433706575
1177,50,48.127970701931574,47.31450972285825,25,0.00691681066659424,1.8720292980684263,-0.7796655361196656
