Time,Error,Delta_Error,PID_Output_Power,Measured_Temperature,True_Temperature,Setpoint,Ambient_Temp
153,-5.158427674638542,-0.10743251073924398,0.0,30.158427674638542,30.09737846508633,25,25
154,-5.249897003746785,-0.0914693291082429,0.0,30.249897003746785,30.07195518392894,25,25
155,-6.168174022720187,-0.9182770189734022,0.0,31.168174022720187,30.046658701915312,25,25
156,-5.375064266794244,0.7931097559259435,0.0,30.375064266794244,30.02148838663208,25,25
157,-5.168905938724841,0.20615832806940304,0.0,30.16890593872484,29.996443608820048,25,25
158,-5.3384255812692665,-0.16951964254442586,0.0,30.338425581269266,29.97152374235847,25,25
159,-5.154931665129812,0.18349391613945443,0.0,30.154931665129812,29.946728164249386,25,25
160,-5.137365345946847,0.017566319182964918,0.0,30.137365345946847,29.922056254602047,25,25
161,-4.560530743888737,0.5768346020581099,0.0,29.560530743888737,29.89750739661743,25,25
162,-5.694555551127358,-1.134024807238621,0.0,30.69455555112736,29.87308097657281,25,25
163,-6.130240418118991,-0.43568486699163245,0.0,31.13024041811899,29.848776383806406,25,25
164,-5.433742440122611,0.6964979779963798,0.0,30.43374244012261,29.82459301070214,25,25
165,-5.105038377781213,0.32870406234139793,0.0,30.105038377781213,29.800530252674424,25,25
166,-5.000375253373168,0.10466312440804515,0.0,30.000375253373168,29.776587508153053,25,25
167,-4.847180203029708,0.15319505034345937,0.0,29.84718020302971,29.752764178568164,25,25
168,-5.2044178606888,-0.3572376576590912,0.0,30.2044178606888,29.729059668335278,25,25
169,-4.311156580969563,0.893261279719237,0.0,29.311156580969563,29.70547338484041,25,25
170,-5.295977203239882,-0.9848206222703197,0.0,30.295977203239882,29.68200473842524,25,25
171,-4.41907617791464,0.8769010253252425,0.0,29.41907617791464,29.658653142372383,25,25
172,-4.5714430518229,-0.1523668739082602,0.0,29.5714430518229,29.635418012890728,25,25
173,-5.29459841538381,-0.7231553635609096,0.0,30.29459841538381,29.61229876910082,25,25
174,-4.857511708790867,0.43708670659294313,0.0,29.857511708790867,29.589294833020364,25,25
175,-5.222183195004426,-0.3646714862135596,0.0,30.222183195004426,29.56640562954976,25,25
176,-3.3335531277155894,1.8886300672888368,1.0,28.33355312771559,29.543630586457727,25,25
177,-4.159591481179497,-0.8260383534639075,0.0,29.159591481179497,29.820220382806067,25,25
178,-4.7652338854722345,-0.6056424042927375,0.0,29.765233885472234,29.796179433350964,25,25
179,-4.494958846490391,0.27027503898184335,0.0,29.49495884649039,29.7722583886315,25,25
180,-4.683976204325354,-0.1890173578349632,0.0,29.683976204325354,29.748456650620305,25,25
181,-5.262065931335659,-0.5780897270103047,0.0,30.26206593133566,29.72477362427269,25,25
182,-4.728905773652116,0.5331601576835432,0.0,29.728905773652116,29.70120871751176,25,25
183,-3.952465260706923,0.776440512945193,0.0,28.952465260706923,29.67776134121363,25,25
184,-4.169983521960468,-0.21751826125354512,0.0,29.169983521960468,29.65443090919266,25,25
185,-4.53908314478149,-0.3690996228210217,0.0,29.53908314478149,29.631216838186837,25,25
186,-4.3979579327658485,0.1411252120156412,0.0,29.39795793276585,29.60811854784318,25,25
187,-4.453843336226299,-0.05588540346045079,0.0,29.4538433362263,29.585135460703228,25,25
188,-4.570439786693981,-0.11659645046768219,0.0,29.57043978669398,29.5622670021886,25,25
189,-4.390734855882201,0.17970493081178063,0.0,29.3907348558822,29.539512600586647,25,25
190,-4.728776198687207,-0.3380413428050062,0.0,29.728776198687207,29.51687168703614,25,25
191,-4.301077959100422,0.42769823958678543,0.0,29.30107795910042,29.494343695513063,25,25
192,-4.2185631752379,0.08251478386252131,0.0,29.2185631752379,29.471928062816453,25,25
193,-4.227831223134498,-0.009268047896597409,0.0,29.227831223134498,29.449624228554327,25,25
194,-3.566660358036401,0.6611708650980965,0.0,28.5666603580364,29.42743163512967,25,25
195,-4.3083857242889145,-0.7417253662525134,0.0,29.308385724288915,29.40534972772648,25,25
196,-4.5172754404134245,-0.20888971612451002,0.0,29.517275440413425,29.38337795429593,25,25
197,-4.346835118881064,0.17044032153236088,0.0,29.346835118881064,29.361515765542542,25,25
198,-4.884597925771814,-0.5377628068907505,0.0,29.884597925771814,29.339762614910452,25,25
199,-4.982337013859464,-0.09773908808764986,0.0,29.982337013859464,29.318117958569765,25,25
200,-3.600778342633369,1.3815586712260952,0.0,28.60077834263337,29.296581255402945,25,25
201,-4.9920791432133385,-1.3913008005799696,0.0,29.99207914321334,29.27515196699129,25,25
202,-4.504042629342443,0.4880365138708953,0.0,29.504042629342443,29.253829557601478,25,25
203,-4.48454341698384,0.0194992123586033,0.0,29.48454341698384,29.232613494172156,25,25
204,-4.045188869814435,0.4393545471694047,0.0,29.045188869814435,29.21150324630064,25,25
205,-4.71750057498264,-0.6723117051682053,0.0,29.71750057498264,29.19049828622963,25,25
206,-4.743444779735935,-0.025944204753294287,0.0,29.743444779735935,29.16959808883403,25,25
207,-4.711925569129651,0.03151921060628382,0.0,29.71192556912965,29.148802131607816,25,25
208,-4.374371106047921,0.3375544630817302,0.0,29.37437110604792,29.12810989465098,25,25
209,-4.404376531056485,-0.0300054250085644,0.0,29.404376531056485,29.107520860656514,25,25
210,-4.427516363563992,-0.023139832507506952,0.0,29.427516363563992,29.0870345148975,25,25
211,-4.381695503631992,0.045820859932000246,0.0,29.381695503631992,29.066650345214224,25,25
212,-4.153428257549034,0.22826724608295734,0.0,29.153428257549034,29.046367842001384,25,25
213,-2.939215916817215,1.2142123407318195,0.0,27.939215916817215,29.026186498195344,25,25
214,-4.438175659019503,-1.4989597422022882,0.0,29.438175659019503,29.006105809261452,25,25
215,-3.945051710830441,0.49312394818906213,0.0,28.94505171083044,28.986125273181447,25,25
216,-4.037111309175248,-0.09205959834480737,0.0,29.03711130917525,28.966244390440878,25,25
217,-3.2121238563768237,0.8249874527984247,0.0,28.212123856376824,28.946462664016646,25,25
218,-3.4266071238135147,-0.214483267436691,0.0,28.426607123813515,28.92677959936456,25,25
219,-3.832026939600297,-0.4054198157867823,0.0,28.832026939600297,28.90719470440698,25,25
220,-3.3703625290396992,0.4616644105605978,0.0,28.3703625290397,28.88770748952051,25,25
221,-3.9223913543400606,-0.5520288253003613,0.0,28.92239135434006,28.86831746752376,25,25
222,-5.096052915755216,-1.1736615614151553,0.0,30.096052915755216,28.849024153665177,25,25
223,-3.0639874880960427,2.032065427659173,1.0,28.063987488096043,28.829827065610903,25,25
224,-4.083273207759387,-1.019285719663344,0.0,29.083273207759387,29.1099769718718,25,25
225,-3.299544662673984,0.7837285450854026,0.0,28.299544662673984,29.08947837620699,25,25
226,-4.089372762821871,-0.7898281001478864,0.0,29.08937276282187,29.06908201771458,25,25
227,-4.417683054108558,-0.3283102912866873,0.0,29.417683054108558,29.04878738648455,25,25
228,-4.558976302072853,-0.14129324796429543,0.0,29.558976302072853,29.028593975150052,25,25
229,-5.309830344232452,-0.7508540421595988,0.0,30.309830344232452,29.008501278874757,25,25
230,-4.229553557145891,1.0802767870865608,0.0,29.22955355714589,28.98850879534021,25,25
231,-3.351319354500127,0.8782342026457641,0.0,28.351319354500127,28.968616024733283,25,25
232,-3.6837258777017325,-0.33240652320160535,0.0,28.683725877701733,28.94882246973367,25,25
233,-3.2917677026236696,0.39195817507806296,0.0,28.29176770262367,28.92912763550147,25,25
234,-3.566005626293048,-0.2742379236693786,0.0,28.566005626293048,28.909531029664798,25,25
235,-4.46429493451916,-0.8982893082261114,0.0,29.46429493451916,28.89003216230749,25,25
236,-3.9694878330121988,0.49480710150696083,0.0,28.9694878330122,28.87063054595685,25,25
237,-2.597160394435466,1.3723274385767326,0.0,27.597160394435466,28.85132569557145,25,25
238,-3.968056119402455,-1.3708957249669886,0.0,28.968056119402455,28.83211712852903,25,25
239,-4.225446148500517,-0.25739002909806175,0.0,29.225446148500517,28.813004364614414,25,25
240,-3.311101841522099,0.9143443069784176,0.0,28.3111018415221,28.793986926007506,25,25
241,-4.070201296098581,-0.7590994545764822,0.0,29.07020129609858,28.775064337271353,25,25
242,-3.706794354756358,0.3634069413422232,0.0,28.706794354756358,28.75623612534025,25,25
243,-4.001278502928745,-0.294484148172387,0.0,29.001278502928745,28.73750181950792,25,25
244,-4.234758345762312,-0.23347984283356737,0.0,29.234758345762312,28.718860951415735,25,25
245,-3.185336485814453,1.0494218599478593,0.0,28.185336485814453,28.700313055041025,25,25
246,-3.7888402739720064,-0.6035037881575533,0.0,28.788840273972006,28.68185766668542,25,25
247,-3.8557144021339766,-0.06687412816197025,0.0,28.855714402133977,28.663494324963242,25,25
248,-3.9250491184838197,-0.069334716349843,0.0,28.92504911848382,28.64522257079,25,25
249,-3.396644531395868,0.5284045870879517,0.0,28.396644531395868,28.62704194737088,25,25
250,-3.7622762959189444,-0.36563176452307644,0.0,28.762276295918944,28.608952000189355,25,25
251,-3.507342812744124,0.25493348317482045,0.0,28.507342812744124,28.5909522769958,25,25
252,-2.9457416586043195,0.5616011541398045,0.0,27.94574165860432,28.5730423277962,25,25
253,-4.132619066208548,-1.1868774076042286,0.0,29.132619066208548,28.555221704840886,25,25
254,-3.9245974922600375,0.2080215739485105,0.0,28.924597492260038,28.537489962613364,25,25
255,-3.1452797295489745,0.779317762711063,0.0,28.145279729548975,28.51984665781915,25,25
256,-3.965206933772734,-0.8199272042237595,0.0,28.965206933772734,28.502291349374712,25,25
257,-3.499667591511173,0.465539342261561,0.0,28.499667591511173,28.484823598396417,25,25
258,-3.8903546823301554,-0.39068709081898234,0.0,28.890354682330155,28.467442968189584,25,25
259,-3.5646970937952496,0.3256575885349058,0.0,28.56469709379525,28.45014902423755,25,25
260,-3.9848084974010654,-0.4201114036058158,0.0,28.984808497401065,28.43294133419082,25,25
261,-3.4220710678350343,0.562737429566031,0.0,28.422071067835034,28.41581946785624,25,25
262,-3.5808920001960693,-0.158820932361035,0.0,28.58089200019607,28.39878299718627,25,25
263,-2.487131017510851,1.0937609826852182,0.0,27.48713101751085,28.381831496268244,25,25
264,-3.6294754378670504,-1.1423444203561992,0.0,28.62947543786705,28.364964541313764,25,25
265,-3.4790116015068193,0.15046383636023108,0.0,28.47901160150682,28.348181710648074,25,25
266,-3.694960068549836,-0.21594846704301673,0.0,28.694960068549836,28.331482584699536,25,25
267,-3.681868038132375,0.013092030417460876,0.0,28.681868038132375,28.314866745989132,25,25
268,-3.264929728075046,0.4169383100573292,0.0,28.264929728075046,28.298333779120025,25,25
269,-2.627099042586835,0.6378306854882112,0.0,27.627099042586835,28.281883270767185,25,25
270,-3.4352543033634646,-0.8081552607766298,0.0,28.435254303363465,28.265514809667046,25,25
271,-1.6612339290053484,1.7740203743581162,1.0,26.66123392900535,28.249227986607227,25,25
272,-3.313415877720278,-1.6521819487149294,0.0,28.313415877720278,28.532273642855365,25,25
273,-2.909720195160336,0.4036956825599418,0.0,27.909720195160336,28.514656354564487,25,25
274,-3.610879211002473,-0.701159015842137,0.0,28.610879211002473,28.497126932865527,25,25
275,-3.7690378182587665,-0.1581586072562935,0.0,28.769037818258766,28.47968493952203,25,25
276,-3.301207848142905,0.46782997011586147,0.0,28.301207848142905,28.462329938483254,25,25
277,-3.389835741919665,-0.08862789377675995,0.0,28.389835741919665,28.44506149587327,25,25
278,-3.0791698515149655,0.3106658904046995,0.0,28.079169851514965,28.42787917998011,25,25
279,-3.926316820036373,-0.8471469685214075,0.0,28.926316820036373,28.410782561244986,25,25
280,-3.888087330062124,0.03822948997424902,0.0,28.888087330062124,28.39377121225154,25,25
281,-3.224408335539323,0.663678994522801,0.0,28.224408335539323,28.376844707715158,25,25
282,-3.669287267768752,-0.44487893222942887,0.0,28.669287267768752,28.360002624472347,25,25
283,-3.026435473064364,0.6428517947043879,0.0,28.026435473064364,28.34324454147015,25,25
284,-2.5188844587496035,0.5075510143147604,0.0,27.518884458749604,28.326570039755616,25,25
285,-3.2252937504763537,-0.7064092917267502,0.0,28.225293750476354,28.309978702465333,25,25
286,-2.6909797133059534,0.5343140371704003,0.0,27.690979713305953,28.29347011481501,25,25
287,-2.355894326839696,0.3350853864662575,0.0,27.355894326839696,28.27704386408909,25,25
288,-3.7210548663726577,-1.3651605395329618,0.0,28.721054866372658,28.260699539630455,25,25
289,-3.936426715871974,-0.21537184949931643,0.0,28.936426715871974,28.24443673283014,25,25
290,-2.0761980121962225,1.8602287036757517,1.0,27.076198012196222,28.228255037117123,25,25
291,-3.533551310533369,-1.4573532983371464,0.0,28.53355131053337,28.511405296387235,25,25
292,-3.0941635026572136,0.4393878078761553,0.0,28.094163502657214,28.49389208940858,25,25
293,-1.8830355830632435,1.2111279195939701,0.0,26.883035583063243,28.47646622991413,25,25
294,-3.7582601512946248,-1.8752245682313813,0.0,28.758260151294625,28.459127282256496,25,25
295,-2.6716808533613623,1.0865792979332625,0.0,27.671680853361362,28.441874812961082,25,25
296,-2.4398147739858054,0.23186607937555692,0.0,27.439814773985805,28.424708390715256,25,25
297,-3.1083793038712635,-0.6685645298854581,0.0,28.108379303871263,28.40762758635757,25,25
298,-4.185878123848987,-1.0774988199777233,0.0,29.185878123848987,28.390631972867023,25,25
299,-3.451923533962937,0.73395458988605,0.0,28.451923533962937,28.373721125352393,25,25
300,-4.561392066675019,-1.1094685327120821,0.0,29.56139206667502,28.356894621041608,25,25
301,-3.46422468511561,1.0971673815594087,0.0,28.46422468511561,28.340152039271192,25,25
302,-3.228277077462394,0.2359476076532161,0.0,28.228277077462394,28.323492961475726,25,25
303,-3.3160301732605113,-0.08775309579811719,0.0,28.31603017326051,28.30691697117739,25,25
304,-3.6923610934969204,-0.3763309202364091,0.0,28.69236109349692,28.29042365397557,25,25
305,-3.1485313634487717,0.5438297300481487,0.0,28.14853136344877,28.274012597536476,25,25
306,-4.472260612924117,-1.3237292494753454,0.0,29.472260612924117,28.257683391582844,25,25
307,-2.7996921226607903,1.6725684902633269,0.0,27.79969212266079,28.241435627883675,25,25
308,-2.743376915207758,0.0563152074530322,0.0,27.743376915207758,28.22526890024402,25,25
309,-3.743632753500769,-1.0002558382930111,0.0,28.74363275350077,28.20918280449486,25,25
310,-3.2471707906419702,0.49646196285879896,0.0,28.24717079064197,28.193176938482956,25,25
311,-2.479378339262041,0.767792451379929,0.0,27.47937833926204,28.177250902060823,25,25
312,-1.998963886680226,0.48041445258181525,0.0,26.998963886680226,28.161404297076725,25,25
313,-3.693754092103905,-1.6947902054236792,0.0,28.693754092103905,28.14563672736471,25,25
314,-2.975539875131485,0.7182142169724202,0.0,27.975539875131485,28.129947798734715,25,25
315,-2.973284594135439,0.002255280996045883,0.0,27.97328459413544,28.114337118962705,25,25
316,-3.2048000389656863,-0.23151544483024722,0.0,28.204800038965686,28.098804297780877,25,25
317,-3.856679844023077,-0.6518798050573906,0.0,28.856679844023077,28.08334894686789,25,25
318,-2.6435779232498042,1.2131019207732727,0.0,27.643577923249804,28.067970679839167,25,25
319,-3.0053346551155684,-0.3617567318657642,0.0,28.00533465511557,28.05266911223723,25,25
320,-3.24488577283406,-0.23955111771849147,0.0,28.24488577283406,28.03744386152209,25,25
321,-3.560572375811386,-0.3156866029773262,0.0,28.560572375811386,28.022294547061687,25,25
322,-3.4635956603727465,0.09697671543863962,0.0,28.463595660372746,28.00722079012237,25,25
323,-3.3398841726513844,0.12371148772136209,0.0,28.339884172651384,27.99222221385944,25,25
324,-3.207975979151737,0.13190819349964755,0.0,28.207975979151737,27.977298443307696,25,25
325,-3.13810791821237,0.06986806093936693,0.0,28.13810791821237,27.962449105372105,25,25
326,-2.2579676736893077,0.8801402445230622,0.0,27.257967673689308,27.94767382881844,25,25
327,-1.9859764294491917,0.271991244240116,0.0,26.98597642944919,27.932972244264025,25,25
328,-2.370994923940433,-0.38501849449124137,0.0,27.370994923940433,27.918343984168477,25,25
329,-3.0873561152300013,-0.7163611912895682,0.0,28.08735611523,27.903788682824526,25,25
330,-3.149349394969043,-0.061993279739041895,0.0,28.149349394969043,27.889305976348883,25,25
331,-2.759264611217226,0.3900847837518171,0.0,27.759264611217226,27.874895502673137,25,25
332,-2.7257457437404717,0.033518867476754366,0.0,27.72574574374047,27.860556901534693,25,25
333,-2.2224115258754793,0.5033342178649924,0.0,27.22241152587548,27.846289814467774,25,25
334,-2.3075582598927333,-0.08514673401725403,0.0,27.307558259892733,27.832093884794457,25,25
335,-2.6499938394222298,-0.34243557952949644,0.0,27.64999383942223,27.81796875761577,25,25
336,-1.9248554349965765,0.7251384044256532,0.0,26.924855434996577,27.80391407980279,25,25
337,-2.3303782727891402,-0.4055228377925637,0.0,27.33037827278914,27.789929499987842,25,25
338,-2.856658436190422,-0.5262801634012817,0.0,27.856658436190422,27.776014668555703,25,25
339,-4.020871408284805,-1.1642129720943828,0.0,29.020871408284805,27.762169237634865,25,25
340,-3.140876476973766,0.8799949313110389,0.0,28.140876476973766,27.748392861088828,25,25
341,-2.8980003855430247,0.24287609143074107,0.0,27.898000385543025,27.734685194507463,25,25
342,-2.562086167105125,0.3359142184378996,0.0,27.562086167105125,27.721045895198394,25,25
343,-2.7500027205188964,-0.18791655341377123,0.0,27.750002720518896,27.707474622178424,25,25
344,-2.1285571572056163,0.62144556331328,0.0,27.128557157205616,27.693971036165024,25,25
345,-3.563223242080106,-1.4346660848744897,0.0,28.563223242080106,27.68053479956784,25,25
346,-2.6135494189482706,0.9496738231318353,0.0,27.61354941894827,27.667165576480258,25,25
347,-2.399627626084925,0.21392179286334567,0.0,27.399627626084925,27.653863032671,25,25
348,-3.1518947054080044,-0.7522670793230795,0.0,28.151894705408004,27.640626835575784,25,25
349,-3.0485778253022318,0.10331688010577267,0.0,28.04857782530223,27.627456654288988,25,25
350,-2.480791500225763,0.5677863250764688,0.0,27.480791500225763,27.614352159555395,25,25
351,-1.3499727788481906,1.1308187213775724,0.0,26.34997277884819,27.601313023761957,25,25
352,-3.011946607032815,-1.6619738281846246,0.0,28.011946607032815,27.588338920929598,25,25
353,-2.660052550097788,0.35189405693502707,0.0,27.660052550097788,27.57542952670507,25,25
354,-2.764780579957417,-0.10472802985962915,0.0,27.764780579957417,27.562584518352846,25,25
355,-1.8371486905117713,0.9276318894456459,0.0,26.83714869051177,27.549803574747052,25,25
356,-2.421269456701065,-0.5841207661892938,0.0,27.421269456701065,27.537086376363426,25,25
357,-2.2241518957508717,0.1971175609501934,0.0,27.22415189575087,27.52443260527135,25,25
358,-1.6206030755651852,0.6035488201856865,0.0,26.620603075565185,27.511841945125887,25,25
359,-3.071043488509506,-1.450440412944321,0.0,28.071043488509506,27.49931408115988,25,25
360,-2.498074281031524,0.572969207477982,0.0,27.498074281031524,27.486848700176072,25,25
361,-2.4351998687700487,0.0628744122614755,0.0,27.43519986877005,27.474445490539292,25,25
362,-2.5449720489874252,-0.10977218021737656,0.0,27.544972048987425,27.462104142168656,25,25
363,-1.9455732784877782,0.5993987704996471,0.0,26.945573278487778,27.449824346529805,25,25
364,-3.6792170223320433,-1.7336437438442651,0.0,28.679217022332043,27.437605796627214,25,25
365,-2.6564769759671734,1.02274004636487,0.0,27.656476975967173,27.425448186996498,25,25
366,-3.1115289578516467,-0.4550519818844734,0.0,28.111528957851647,27.41335121369678,25,25
367,-2.5595483121162594,0.5519806457353873,0.0,27.55954831211626,27.401314574303104,25,25
368,-2.678900030376578,-0.11935171826031876,0.0,27.678900030376578,27.389337967898854,25,25
369,-2.5794835524382833,0.09941647793829489,0.0,27.579483552438283,27.377421095068243,25,25
370,-1.7149502139008668,0.8645333385374165,0.0,26.714950213900867,27.365563657888835,25,25
371,-2.803649906898645,-1.0886996929977784,0.0,27.803649906898645,27.35376535992408,25,25
372,-2.1005250039522707,0.7031249029463744,0.0,27.10052500395227,27.342025906215916,25,25
373,-3.101744540211161,-1.0012195362588905,0.0,28.10174454021116,27.330345003277387,25,25
374,-1.278972657619466,1.8227718825916952,0.0,26.278972657619466,27.31872235908531,25,25
375,-2.3450116660326827,-1.0660390084132167,0.0,27.345011666032683,27.30715768307298,25,25
376,-2.1099957849118773,0.2350158811208054,0.0,27.109995784911877,27.29565068612289,25,25
377,-2.1546168992087367,-0.04462111429685933,0.0,27.154616899208737,27.28420108055952,25,25
378,-2.618541452001157,-0.4639245527924203,0.0,27.618541452001157,27.272808580142133,25,25
379,-3.2163108613826097,-0.5977694093814527,0.0,28.21631086138261,27.261472900057626,25,25
380,-2.160333091150733,1.0559777702318769,0.0,27.160333091150733,27.250193756913404,25,25
381,-2.647359502954181,-0.4870264118034484,0.0,27.64735950295418,27.238970868730302,25,25
382,-2.053548527687269,0.5938109752669121,0.0,27.05354852768727,27.22780395493553,25,25
383,-1.4355760306244605,0.6179724970628087,0.0,26.43557603062446,27.216692736355665,25,25
384,-2.900351679510784,-1.4647756488863237,0.0,27.900351679510784,27.20563693520966,25,25
385,-2.134497442720278,0.7658542367905063,0.0,27.134497442720278,27.194636275101914,25,25
386,-2.993773835074215,-0.8592763923539373,0.0,27.993773835074215,27.18369048101535,25,25
387,-2.0024791769356476,0.9912946581385675,0.0,27.002479176935648,27.172799279304545,25,25
388,-2.9680636013747126,-0.965584424439065,0.0,27.968063601374713,27.16196239768889,25,25
389,-2.0634848637561447,0.9045787376185679,0.0,27.063484863756145,27.151179565245776,25,25
390,-2.092351653804151,-0.028866790048006408,0.0,27.09235165380415,27.140450512403838,25,25
391,-1.5841014403467568,0.5082502134573943,0.0,26.584101440346757,27.12977497093619,25,25
392,-1.845276199624287,-0.2611747592775302,0.0,26.845276199624287,27.119152673953742,25,25
393,-1.8791924119939374,-0.03391621236965037,0.0,26.879192411993937,27.108583355898517,25,25
394,-3.316620900530861,-1.4374284885369235,0.0,28.31662090053086,27.09806675253701,25,25
395,-1.7246537657689736,1.5919671347618873,0.0,26.724653765768974,27.087602600953595,25,25
396,-1.8724247746671274,-0.14777100889815387,0.0,26.872424774667127,27.07719063954393,25,25
397,-2.714726138946183,-0.8423013642790558,0.0,27.714726138946183,27.066830608008438,25,25
398,-2.307600306402957,0.4071258325432261,0.0,27.307600306402957,27.056522247345793,25,25
399,-1.5140909941618546,0.7935093122411025,0.0,26.514090994161855,27.046265299846443,25,25
400,-2.356101660066848,-0.8420106659049935,0.0,27.356101660066848,27.036059509086165,25,25
401,-1.5488408242576917,0.8072608358091564,0.0,26.54884082425769,27.02590461991966,25,25
402,-1.5635088932923118,-0.014668069034620146,0.0,26.563508893292312,27.015800378474168,25,25
403,-1.7199249771803835,-0.1564160838880717,0.0,26.719924977180384,27.00574653214313,25,25
404,-2.336688777669824,-0.6167638004894407,0.0,27.336688777669824,26.995742829579864,25,25
405,-0.3032289338579517,2.0334598438118725,0.8921485745160354,25.30322893385795,26.98578902069128,25,25
406,-1.9699251850922543,-1.6666962512343027,0.0,26.969925185092254,27.24286143134869,25,25
407,-3.1338857431208424,-1.163960558028588,0.0,28.133885743120842,27.231675113291907,25,25
408,-2.194013648560013,0.9398720945608297,0.0,27.194013648560013,27.220544587229192,25,25
409,-2.041754939507335,0.1522587090526777,0.0,27.041754939507335,27.209469574896808,25,25
410,-1.966655564695742,0.07509937481159312,0.0,26.966655564695742,27.198449799418874,25,25
411,-2.438988501667019,-0.4723329369712772,0.0,27.43898850166702,27.18748498530043,25,25
412,-1.9905761126963917,0.4484123889706275,0.0,26.99057611269639,27.176574858420548,25,25
413,-2.5397721702016973,-0.5491960575053056,0.0,27.539772170201697,27.16571914602549,25,25
414,-2.1185668774574076,0.42120529274428975,0.0,27.118566877457408,27.154917576721882,25,25
415,-3.1837158972718314,-1.0651490198144238,0.0,28.18371589727183,27.144169880469928,25,25
416,-2.4414478885022177,0.7422680087696136,0.0,27.441447888502218,27.13347578857666,25,25
417,-2.004040202126724,0.43740768637549365,0.0,27.004040202126724,27.122835033689228,25,25
418,-1.7804872275251924,0.22355297460153167,0.0,26.780487227525192,27.1122473497882,25,25
419,-2.8078123106808164,-1.027325083155624,0.0,27.807812310680816,27.101712472180928,25,25
420,-1.856648563953076,0.9511637467277403,0.0,26.856648563953076,27.09123013749493,25,25
421,-2.700076295236599,-0.8434277312835228,0.0,27.7000762952366,27.080800083671285,25,25
422,-2.260271557661131,0.4398047375754679,0.0,27.26027155766113,27.070422049958108,25,25
423,-2.043597464943513,0.21667409271761784,0.0,27.043597464943513,27.060095776904014,25,25
424,-1.4812087870434425,0.5623886779000706,0.0,26.481208787043442,27.04982100635164,25,25
425,-1.256067379952519,0.22514140709092345,0.0,26.25606737995252,27.039597481431183,25,25
426,-1.7797512762791037,-0.5236838963265846,0.0,26.779751276279104,27.029424946553995,25,25
427,-1.2762647161667218,0.5034865601123819,0.0,26.27626471616672,27.019303147406166,25,25
428,-2.85154091103351,-1.5752761948667882,0.0,27.85154091103351,27.009231830942195,25,25
429,-1.169648640734117,1.681892270299393,0.0,26.169648640734117,26.999210745378647,25,25
430,-1.1189807027892655,0.05066793794485136,0.0,26.118980702789266,26.989239640187858,25,25
431,-1.8400127143000518,-0.7210320115107862,0.0,26.84001271430005,26.97931826609168,25,25
432,-2.2809892733242663,-0.4409765590242145,0.0,27.280989273324266,26.969446375055245,25,25
433,-1.6938112403315841,0.5871780329926821,0.0,26.693811240331584,26.95962372028076,25,25
434,-1.757775907275132,-0.06396466694354785,0.0,26.757775907275132,26.94985005620135,25,25
435,-1.666175485972424,0.09160042130270796,0.0,26.666175485972424,26.940125138474894,25,25
436,-2.670888457135291,-1.004712971162867,0.0,27.67088845713529,26.93044872397795,25,25
437,-2.2406649030954675,0.4302235540398236,0.0,27.240664903095468,26.920820570799652,25,25
438,-1.598016799077147,0.6426481040183205,0.0,26.598016799077147,26.911240438235666,25,25
439,-1.2629830760711798,0.33503372300596723,0.0,26.26298307607118,26.90170808678218,25,25
440,-2.7128543380596,-1.4498712619884202,0.0,27.7128543380596,26.892223278129908,25,25
441,-2.0197379743614263,0.6931163636981736,0.0,27.019737974361426,26.882785775158144,25,25
442,-1.320611437910408,0.6991265364510184,0.0,26.320611437910408,26.87339534192882,25,25
443,-1.3762057149849198,-0.05559427707451192,0.0,26.37620571498492,26.86405174368062,25,25
444,-3.0884333462955667,-1.7122276313106468,0.0,28.088433346295567,26.854754746823097,25,25
445,-2.77937327333985,0.3090600729557167,0.0,27.77937327333985,26.845504118930844,25,25
446,-0.8889426732373593,1.8904306001024906,0.0,25.88894267323736,26.836299628737688,25,25
447,-0.9275669682942933,-0.03862429505693399,0.0,25.927566968294293,26.82714104613089,25,25
448,-1.9240111471316972,-0.9964441788374039,0.0,26.924011147131697,26.81802814214541,25,25
449,-1.851612775129773,0.07239837200192412,0.0,26.851612775129773,26.808960688958166,25,25
450,-0.9846194770137302,0.8669932981160429,0.0,25.98461947701373,26.799938459882366,25,25
451,-1.6726250201426147,-0.6880055431288845,0.0,26.672625020142615,26.790961229361812,25,25
452,-1.4037797146952364,0.2688453054473783,0.0,26.403779714695236,26.782028772965273,25,25
453,-1.8226131883814247,-0.4188334736861883,0.0,26.822613188381425,26.77314086738087,25,25
454,-1.061547554317542,0.7610656340638826,0.0,26.061547554317542,26.764297290410504,25,25
455,-1.9626247199431148,-0.9010771656255727,0.0,26.962624719943115,26.755497820964287,25,25
456,-2.3920376891222865,-0.4294129691791717,0.0,27.392037689122287,26.746742239055024,25,25
457,-2.355186552488366,0.03685113663392059,0.0,27.355186552488366,26.738030325792714,25,25
458,-1.7460174776000237,0.6091690748883423,0.0,26.746017477600024,26.729361863379072,25,25
459,-2.0163163335330907,-0.270298855933067,0.0,27.01631633353309,26.72073663510209,25,25
460,-1.453035311737203,0.5632810217958877,0.0,26.453035311737203,26.712154425330603,25,25
461,-0.9926208313068585,0.4604144804303445,0.0,25.99262083130686,26.703615019508927,25,25
462,-2.1648892969116034,-1.1722684656047448,0.0,27.164889296911603,26.695118204151466,25,25
463,-1.071213136188799,1.0936761607228043,0.0,26.0712131361888,26.6866637668374,25,25
